150.583763122559,-33.7045274950377,"Valley Heights Station"
151.593775749207,-32.7510444718455,"Victoria Street Station - East Maitland NSW"
150.97608,-33.88091,"Villawood Station"
150.8508,-33.64951,"Vineyard Station"
151.117,-33.71753,"Wahroonga Station"
151.10437,-33.71002,"Waitara Station"
151.695871353149,-32.4961530762397,"Wallarobba Station"
151.710703969002,-32.8874347268229,"Warabrook Station"
151.731791496277,-32.902830490644,"Waratah Station"
151.44880771637,-33.2474093717319,"Warnervale Station"
151.12177,-33.7243,"Warrawee Station"
150.59888,-33.72092,"Warrimoo Station"
150.93507,-33.91337,"Warwick Farm Station"
150.99448,-34.13441,"Waterfall Station"
151.19768,-33.83811,"Waverton Station"
150.38094,-33.71409,"Wentworth Falls Station"
150.97262,-33.80716,"Wentworthville Station"
150.757441520691,-33.759169426529,"Werrington Station"
151.09027,-33.80714,"West Ryde Station"
150.98796,-33.80848,"Westmead Station"
151.761145591736,-32.9249510211554,"Wickham Station"
151.06729,-33.92297,"Wiley Park Station"
150.811042785645,-33.6138687692064,"Windsor Station"
150.158472061157,-34.6920858282457,"Wingello Station"
151.738949,-32.46813,"Wirragulla Station"
151.15331,-33.9285,"Wolli Creek Station"
150.888075828552,-34.4275848504598,"Wollongong Station"
151.19175,-33.83187,"Wollstonecraft Station"
150.953307151794,-34.275552610873,"Wombarra Station"
151.25701,-33.49178,"Wondabyne Station"
150.482053756714,-33.7356180600103,"Woodford Station"
151.14405,-34.04767,"Woolooware Station"
150.915155410767,-34.3494950547786,"Woonona Station"
151.32073,-33.48796,"Woy Woy Station"
151.486916542053,-33.1805915035399,"Wyee Station"
151.20568,-33.86595,"Wynyard Station"
151.425161361694,-33.2859832190325,"Wyong Station"
151.02417,-33.90655,"Yagoona Station"
150.97105,-33.86469,"Yennora Station"
150.543551445007,-34.3717430134557,"Yerrinbool  Station"
